image_id,image_path,annotation_path,has_annotation,tumor
IMG000545,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000545.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000545.json,1,1
IMG002793,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002793.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002793.json,0,0
IMG001192,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001192.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001192.json,1,1
IMG001498,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001498.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001498.json,1,1
IMG002267,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002267.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002267.json,0,0
IMG002869,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002869.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002869.json,0,0
IMG000246,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000246.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000246.json,1,1
IMG000303,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000303.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000303.json,1,1
IMG002168,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002168.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002168.json,0,0
IMG002186,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002186.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002186.json,0,0
IMG002144,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002144.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002144.json,0,0
IMG000024,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000024.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000024.json,1,1
IMG002091,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002091.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002091.json,0,0
IMG002266,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002266.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002266.json,0,0
IMG001684,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001684.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001684.json,1,1
IMG003715,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003715.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003715.json,0,0
IMG002255,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002255.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002255.json,0,0
IMG002861,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002861.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002861.json,0,0
IMG000133,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000133.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000133.json,1,1
IMG000581,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000581.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000581.json,1,1
IMG003039,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003039.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003039.json,0,0
IMG002289,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002289.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002289.json,0,0
IMG003116,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003116.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003116.json,0,0
IMG002675,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002675.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002675.json,0,0
IMG000580,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000580.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000580.json,1,1
IMG000864,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000864.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000864.json,1,1
IMG001653,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001653.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001653.json,1,1
IMG003312,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003312.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003312.json,0,0
IMG000489,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000489.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000489.json,1,1
IMG000026,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000026.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000026.json,1,1
IMG002127,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002127.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002127.json,0,0
IMG002429,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002429.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002429.json,0,0
IMG001715,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001715.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001715.json,1,1
IMG001157,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001157.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001157.json,1,1
IMG002322,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002322.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002322.json,0,0
IMG002968,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002968.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002968.json,0,0
IMG000446,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000446.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000446.json,1,1
IMG001361,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001361.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001361.json,1,1
IMG000261,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000261.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000261.json,1,1
IMG003686,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003686.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003686.json,0,0
IMG003308,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003308.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003308.json,0,0
IMG000619,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000619.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000619.json,1,1
IMG003436,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003436.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003436.json,0,0
IMG003675,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003675.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003675.json,0,0
IMG003435,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003435.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003435.json,0,0
IMG002824,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002824.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002824.json,0,0
IMG001374,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001374.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001374.json,1,1
IMG002203,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002203.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002203.json,0,0
IMG002654,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002654.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002654.json,0,0
IMG003587,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003587.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003587.json,0,0
IMG000194,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000194.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000194.json,1,1
IMG003507,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003507.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003507.json,0,0
IMG001390,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001390.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001390.json,1,1
IMG000027,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000027.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000027.json,1,1
IMG000561,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000561.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000561.json,1,1
IMG000514,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000514.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000514.json,1,1
IMG003367,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003367.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003367.json,0,0
IMG000589,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000589.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000589.json,1,1
IMG002993,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002993.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002993.json,0,0
IMG000652,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000652.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000652.json,1,1
IMG000278,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000278.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000278.json,1,1
IMG001708,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001708.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001708.json,1,1
IMG001971,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001971.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001971.json,0,0
IMG002058,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002058.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002058.json,0,0
IMG002736,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002736.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002736.json,0,0
IMG001126,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001126.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001126.json,1,1
IMG000827,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000827.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000827.json,1,1
IMG000028,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000028.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000028.json,1,1
IMG001438,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001438.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001438.json,1,1
IMG001411,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001411.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001411.json,1,1
IMG000029,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000029.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000029.json,1,1
IMG003165,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003165.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003165.json,0,0
IMG000006,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000006.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000006.json,1,1
IMG001039,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001039.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001039.json,1,1
IMG002456,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002456.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002456.json,0,0
IMG000753,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000753.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000753.json,1,1
IMG002235,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002235.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002235.json,0,0
IMG003726,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003726.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003726.json,0,0
IMG001070,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001070.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001070.json,1,1
IMG002994,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002994.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002994.json,0,0
IMG001402,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001402.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001402.json,1,1
IMG001730,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001730.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001730.json,1,1
IMG003723,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003723.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003723.json,0,0
IMG001975,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001975.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001975.json,0,0
IMG000358,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000358.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000358.json,1,1
IMG002974,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002974.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002974.json,0,0
IMG003243,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003243.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003243.json,0,0
IMG001792,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001792.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001792.json,1,1
IMG000355,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000355.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000355.json,1,1
IMG003545,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003545.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003545.json,0,0
IMG003368,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003368.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003368.json,0,0
IMG000900,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000900.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000900.json,1,1
IMG001017,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001017.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001017.json,1,1
IMG001728,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001728.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001728.json,1,1
IMG000572,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000572.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000572.json,1,1
IMG002672,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002672.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002672.json,0,0
IMG001517,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001517.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001517.json,1,1
IMG001521,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001521.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001521.json,1,1
IMG002195,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002195.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002195.json,0,0
IMG000386,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000386.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000386.json,1,1
IMG003003,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003003.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003003.json,0,0
IMG002284,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002284.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002284.json,0,0
IMG002545,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002545.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002545.json,0,0
IMG002427,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002427.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002427.json,0,0
IMG003679,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003679.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003679.json,0,0
IMG001477,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001477.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001477.json,1,1
IMG003406,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003406.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003406.json,0,0
IMG003304,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003304.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003304.json,0,0
